Date,Store_ID,Product_ID,Category,Units_Sold,Unit_Price,Revenue,Stock_On_Hand,Promotion_Flag
2023-04-15,S002,P016,Beverages,9,19.89,179.01,244,0
2023-04-15,S002,P013,Dairy,11,25.71,282.81,85,0
2023-04-15,S002,P008,Dairy,10,93.29,932.9,59,0
2023-04-15,S002,P017,Dairy,8,69.03,552.24,175,0
2023-04-15,S002,P001,Snacks,10,84.17,841.7,272,1
2023-04-15,S002,P002,Beverages,9,46.4,417.6,121,0
2023-04-15,S002,P004,Snacks,10,55.69,556.9,194,0
2023-04-15,S002,P014,Beverages,8,42.45,339.6,199,1
2023-04-15,S002,P007,Snacks,8,67.02,536.16,280,0
2023-04-15,S002,P020,Snacks,5,88.16,440.8,91,0
2023-04-15,S003,P018,Bakery,8,65.84,526.72,248,0
2023-04-15,S003,P009,Bakery,9,24.64,221.76,155,0
2023-04-15,S003,P013,Dairy,13,91.75,1192.75,201,0
2023-04-15,S003,P001,Beverages,9,94.43,849.87,282,0
2023-04-15,S003,P003,Dairy,10,63.65,636.5,166,0
2023-04-15,S003,P007,Beverages,16,71.2,1139.2,292,0
2023-04-15,S003,P012,Beverages,11,68.92,758.12,142,0
2023-04-15,S003,P004,Snacks,9,37.79,340.11,278,0
2023-04-15,S003,P010,Snacks,11,81.3,894.3,100,0
2023-04-15,S004,P007,Dairy,6,82.57,495.42,198,0
2023-04-15,S004,P017,Dairy,7,34.72,243.04,176,0
2023-04-15,S004,P013,Snacks,7,38.75,271.25,163,0
2023-04-15,S004,P004,Dairy,13,44.36,576.68,57,0
2023-04-15,S004,P018,Beverages,8,62.19,497.52,81,1
2023-04-15,S004,P011,Dairy,8,51.84,414.72,210,0
2023-04-15,S004,P002,Dairy,10,94.37,943.7,100,1
2023-04-15,S005,P011,Snacks,13,16.38,212.94,208,0
2023-04-15,S005,P002,Snacks,7,29.76,208.32,156,0
2023-04-15,S005,P013,Dairy,12,49.1,589.2,211,0
2023-04-15,S005,P012,Dairy,10,52.77,527.7,155,0
2023-04-15,S005,P019,Bakery,9,25.93,233.37,116,0
2023-04-15,S005,P006,Beverages,4,92.77,371.08,279,0
2023-04-15,S005,P004,Snacks,12,27.43,329.16,273,0
2023-04-16,S001,P014,Bakery,5,87.6,438.0,117,0
2023-04-16,S001,P001,Bakery,8,43.93,351.44,220,0
2023-04-16,S001,P010,Beverages,8,61.09,488.72,119,1
2023-04-16,S001,P007,Beverages,8,31.0,248.0,112,0
2023-04-16,S001,P003,Beverages,11,13.69,150.59,120,0
2023-04-16,S001,P006,Snacks,15,76.95,1154.25,90,0
2023-04-16,S001,P002,Beverages,11,99.22,1091.42,158,0
2023-04-16,S001,P012,Dairy,8,93.86,750.88,76,0
2023-04-16,S001,P019,Bakery,9,78.49,706.41,146,0
2023-04-16,S001,P015,Dairy,7,66.85,467.95,146,0
2023-04-16,S001,P020,Bakery,8,52.16,417.28,234,0
2023-04-16,S002,P003,Snacks,5,64.94,324.7,202,0
2023-04-16,S002,P011,Dairy,10,54.44,544.4,226,1
2023-04-16,S002,P012,Bakery,15,63.02,945.3,100,0
2023-04-16,S002,P004,Snacks,9,60.89,548.01,164,0
2023-04-16,S002,P006,Snacks,11,97.9,1076.9,217,0
2023-04-16,S003,P015,Dairy,10,73.83,738.3,288,0
2023-04-16,S003,P001,Bakery,4,37.51,150.04,79,0
2023-04-16,S003,P006,Snacks,19,32.55,618.45,82,0
2023-04-16,S003,P016,Dairy,11,76.35,839.85,132,1
2023-04-16,S003,P008,Dairy,12,67.57,810.84,256,0
2023-04-16,S003,P013,Snacks,6,94.73,568.38,200,0
2023-04-16,S003,P003,Bakery,5,73.02,365.1,242,0
2023-04-16,S003,P010,Bakery,15,20.98,314.7,167,0
2023-04-16,S003,P011,Beverages,7,63.18,442.26,185,0
2023-04-16,S003,P017,Bakery,10,37.13,371.3,74,1
2023-04-16,S003,P020,Dairy,9,28.58,257.22,239,0
2023-04-16,S004,P007,Snacks,11,30.24,332.64,193,0
2023-04-16,S004,P014,Dairy,6,80.53,483.18,107,0
2023-04-16,S004,P001,Dairy,13,20.68,268.84,117,1
2023-04-16,S004,P015,Bakery,10,47.92,479.2,215,0
2023-04-16,S004,P003,Snacks,9,33.05,297.45,60,0
2023-04-16,S004,P002,Snacks,6,51.19,307.14,168,1
2023-04-16,S004,P009,Snacks,14,85.93,1203.02,152,0
2023-04-16,S004,P019,Snacks,10,54.32,543.2,220,0
2023-04-16,S004,P016,Dairy,10,96.52,965.2,79,0
2023-04-16,S004,P013,Snacks,12,70.77,849.24,189,0
2023-04-16,S004,P004,Snacks,11,23.09,253.99,264,0
2023-04-16,S004,P005,Dairy,7,48.1,336.7,82,0
2023-04-16,S005,P006,Snacks,14,16.6,232.4,129,0
2023-04-16,S005,P011,Snacks,8,45.51,364.08,270,0
2023-04-16,S005,P001,Snacks,9,55.23,497.07,235,0
2023-04-16,S005,P004,Dairy,9,67.97,611.73,128,0
2023-04-16,S005,P005,Beverages,12,67.61,811.32,296,0
2023-04-16,S005,P020,Dairy,8,98.85,790.8,62,0
2023-04-16,S005,P014,Snacks,16,17.89,286.24,100,0
2023-04-16,S005,P013,Dairy,15,37.57,563.55,231,0
2023-04-17,S001,P018,Snacks,17,81.86,1391.62,192,0
2023-04-17,S001,P011,Bakery,10,56.48,564.8,155,1
2023-04-17,S001,P012,Dairy,10,98.94,989.4,70,0
2023-04-17,S001,P019,Snacks,12,61.13,733.56,101,0
2023-04-17,S001,P003,Beverages,10,29.09,290.9,51,0
2023-04-17,S001,P016,Dairy,12,64.48,773.76,55,0
2023-04-17,S001,P009,Bakery,15,76.0,1140.0,140,0
2023-04-17,S001,P005,Dairy,14,48.88,684.32,141,0
2023-04-17,S001,P020,Beverages,14,28.83,403.62,81,0
2023-04-17,S002,P019,Snacks,15,55.46,831.9,57,0
2023-04-17,S002,P013,Snacks,14,13.16,184.24,166,1
2023-04-17,S002,P018,Beverages,5,33.25,166.25,244,0
2023-04-17,S002,P002,Bakery,6,86.77,520.62,176,0
2023-04-17,S002,P014,Snacks,13,23.52,305.76,171,1
2023-04-17,S002,P009,Bakery,14,15.13,211.82,101,1
2023-04-17,S002,P001,Beverages,8,29.95,239.6,58,0
2023-04-17,S002,P017,Snacks,18,85.93,1546.74,293,0
2023-04-17,S002,P007,Snacks,12,99.99,1199.88,236,0
2023-04-17,S002,P011,Bakery,12,99.55,1194.6,63,1
2023-04-17,S002,P003,Beverages,7,60.35,422.45,228,0
2023-04-17,S003,P015,Beverages,8,85.34,682.72,82,0
2023-04-17,S003,P006,Bakery,13,53.04,689.52,159,0
2023-04-17,S003,P005,Beverages,15,39.43,591.45,299,0
2023-04-17,S003,P019,Beverages,10,12.67,126.7,212,0
2023-04-17,S003,P004,Bakery,12,43.18,518.16,72,1
2023-04-17,S003,P007,Beverages,9,98.14,883.26,111,0
2023-04-17,S003,P009,Beverages,6,56.67,340.02,199,0
2023-04-17,S003,P001,Snacks,14,63.55,889.7,63,0
2023-04-17,S004,P015,Bakery,12,40.06,480.72,144,0
2023-04-17,S004,P019,Snacks,12,48.31,579.72,177,1
2023-04-17,S004,P020,Dairy,5,76.54,382.7,97,0
2023-04-17,S004,P012,Dairy,11,73.42,807.62,227,1
2023-04-17,S004,P005,Dairy,9,44.06,396.54,283,0
2023-04-17,S004,P009,Snacks,11,51.95,571.45,187,0
2023-04-17,S004,P018,Beverages,10,30.02,300.2,288,0
2023-04-17,S004,P010,Snacks,10,29.2,292.0,201,0
2023-04-17,S004,P004,Beverages,16,15.79,252.64,245,1
2023-04-17,S005,P002,Bakery,18,71.32,1283.76,148,0
2023-04-17,S005,P017,Dairy,11,88.7,975.7,299,0
2023-04-17,S005,P005,Snacks,11,29.18,320.98,173,1
2023-04-17,S005,P008,Dairy,12,54.01,648.12,169,0
2023-04-17,S005,P006,Bakery,11,17.35,190.85,63,1
2023-04-17,S005,P004,Dairy,11,58.53,643.83,147,0
2023-04-17,S005,P020,Snacks,10,26.46,264.6,152,0
2023-04-17,S005,P013,Beverages,8,28.98,231.84,195,0
2023-04-17,S005,P009,Dairy,8,85.96,687.68,64,0
2023-04-17,S005,P012,Beverages,12,62.79,753.48,195,0
2023-04-17,S005,P016,Beverages,16,58.63,938.08,172,0
2023-04-17,S005,P014,Snacks,4,78.46,313.84,88,0
2023-04-18,S001,P004,Dairy,12,35.6,427.2,203,0
2023-04-18,S001,P008,Bakery,9,23.33,209.97,222,1
2023-04-18,S001,P010,Beverages,10,88.07,880.7,171,0
2023-04-18,S001,P014,Dairy,10,43.12,431.2,135,0
2023-04-18,S001,P018,Bakery,10,87.21,872.1,268,0
2023-04-18,S001,P007,Dairy,1,17.33,17.33,158,0
2023-04-18,S001,P019,Bakery,16,69.35,1109.6,135,0
2023-04-18,S001,P011,Beverages,8,77.2,617.6,108,0
2023-04-18,S001,P013,Beverages,14,53.33,746.62,76,0
2023-04-18,S001,P006,Snacks,8,63.66,509.28,50,0
2023-04-18,S001,P015,Bakery,11,64.41,708.51,207,1
2023-04-18,S001,P017,Bakery,11,65.67,722.37,292,0
2023-04-18,S001,P003,Bakery,9,15.04,135.36,206,0
2023-04-18,S001,P005,Snacks,10,14.28,142.8,188,1
2023-04-18,S002,P010,Bakery,11,84.19,926.09,292,0
2023-04-18,S002,P003,Dairy,9,41.14,370.26,99,0
2023-04-18,S002,P018,Beverages,13,62.23,808.99,105,1
2023-04-18,S002,P019,Bakery,5,38.37,191.85,221,0
2023-04-18,S002,P004,Dairy,12,33.57,402.84,268,0
2023-04-18,S002,P001,Snacks,13,19.28,250.64,204,0
2023-04-18,S002,P015,Dairy,5,88.67,443.35,170,0
2023-04-18,S003,P010,Dairy,11,14.56,160.16,173,0
2023-04-18,S003,P004,Beverages,9,68.58,617.22,73,0
2023-04-18,S003,P019,Bakery,6,55.96,335.76,295,0
2023-04-18,S003,P002,Dairy,12,81.59,979.08,56,1
2023-04-18,S003,P006,Dairy,14,52.16,730.24,251,0
2023-04-18,S003,P017,Snacks,17,55.25,939.25,235,0
2023-04-18,S004,P002,Bakery,12,46.09,553.08,167,0
2023-04-18,S004,P013,Snacks,10,31.97,319.7,67,0
2023-04-18,S004,P012,Beverages,5,99.27,496.35,107,0
2023-04-18,S004,P010,Beverages,5,55.74,278.7,65,1
2023-04-18,S004,P011,Bakery,10,99.54,995.4,292,0
2023-04-18,S005,P003,Snacks,13,16.24,211.12,143,0
2023-04-18,S005,P009,Snacks,15,88.86,1332.9,57,0
2023-04-18,S005,P005,Bakery,12,27.86,334.32,142,0
2023-04-18,S005,P020,Snacks,9,89.21,802.89,257,1
2023-04-18,S005,P008,Bakery,6,31.39,188.34,295,0
2023-04-18,S005,P015,Bakery,9,22.02,198.18,73,0
2023-04-18,S005,P007,Dairy,5,95.76,478.8,279,1
2023-04-18,S005,P011,Bakery,15,36.45,546.75,163,0
2023-04-19,S001,P006,Snacks,10,93.78,937.8,113,0
2023-04-19,S001,P002,Beverages,14,34.7,485.8,148,0
2023-04-19,S001,P008,Snacks,8,72.16,577.28,97,0
2023-04-19,S001,P016,Dairy,12,69.25,831.0,184,0
2023-04-19,S001,P012,Snacks,5,17.97,89.85,160,0
2023-04-19,S001,P010,Dairy,10,28.34,283.4,156,0
2023-04-19,S001,P001,Bakery,8,11.65,93.2,133,0
2023-04-19,S001,P009,Bakery,12,20.98,251.76,230,0
2023-04-19,S001,P007,Dairy,9,54.71,492.39,204,1
2023-04-19,S001,P011,Bakery,4,35.03,140.12,79,0
2023-04-19,S001,P020,Bakery,7,36.37,254.59,135,0
2023-04-19,S001,P003,Beverages,10,21.31,213.1,275,1
2023-04-19,S001,P005,Snacks,14,46.1,645.4,59,0
2023-04-19,S001,P017,Bakery,8,23.7,189.6,197,0
2023-04-19,S002,P010,Dairy,9,90.37,813.33,138,0
2023-04-19,S002,P014,Dairy,12,51.83,621.96,95,0
2023-04-19,S002,P013,Snacks,10,56.43,564.3,162,0
2023-04-19,S002,P005,Snacks,7,46.52,325.64,218,0
2023-04-19,S002,P019,Beverages,14,49.94,699.16,76,1
2023-04-19,S002,P003,Dairy,10,23.68,236.8,252,0
2023-04-19,S002,P006,Beverages,12,84.93,1019.16,65,0
2023-04-19,S002,P020,Dairy,10,15.18,151.8,202,0
2023-04-19,S002,P004,Dairy,7,26.16,183.12,211,0
2023-04-19,S002,P001,Beverages,7,63.07,441.49,50,0
2023-04-19,S002,P018,Beverages,7,19.84,138.88,182,0
2023-04-19,S002,P009,Dairy,8,10.67,85.36,261,0
2023-04-19,S002,P012,Bakery,10,51.7,517.0,222,0
2023-04-19,S002,P017,Bakery,9,26.92,242.28,210,0
2023-04-19,S003,P007,Snacks,16,99.93,1598.88,124,1
2023-04-19,S003,P012,Beverages,10,95.37,953.7,83,0
2023-04-19,S003,P018,Beverages,9,36.79,331.11,99,1
2023-04-19,S003,P019,Dairy,8,19.38,155.04,216,1
2023-04-19,S003,P015,Snacks,5,34.45,172.25,158,0
2023-04-19,S003,P003,Dairy,13,68.67,892.71,250,1
2023-04-19,S003,P006,Snacks,9,40.95,368.55,183,0
2023-04-19,S003,P016,Dairy,9,64.68,582.12,244,0
2023-04-19,S003,P017,Bakery,9,77.32,695.88,176,0
2023-04-19,S003,P010,Beverages,12,42.96,515.52,282,1
2023-04-19,S003,P004,Bakery,5,53.18,265.9,162,0
2023-04-19,S003,P009,Dairy,11,11.28,124.08,110,0
2023-04-19,S004,P016,Snacks,13,89.9,1168.7,201,1
2023-04-19,S004,P020,Snacks,11,75.32,828.52,184,0
2023-04-19,S004,P011,Dairy,6,11.45,68.7,172,0
2023-04-19,S004,P013,Beverages,12,78.21,938.52,58,0
2023-04-19,S004,P006,Beverages,13,39.57,514.41,108,0
2023-04-19,S005,P016,Snacks,6,27.24,163.44,134,0
2023-04-19,S005,P010,Dairy,9,67.09,603.81,220,0
2023-04-19,S005,P001,Dairy,5,60.74,303.7,71,1
2023-04-19,S005,P017,Beverages,15,28.91,433.65,162,0
2023-04-19,S005,P006,Snacks,7,52.59,368.13,60,0
2023-04-19,S005,P012,Beverages,10,15.69,156.9,79,0
2023-04-19,S005,P002,Beverages,3,17.87,53.61,243,0
2023-04-19,S005,P013,Beverages,13,43.44,564.72,177,1
2023-04-19,S005,P018,Dairy,15,71.02,1065.3,265,0
2023-04-19,S005,P004,Beverages,11,35.22,387.42,177,1
2023-04-20,S001,P006,Snacks,13,73.45,954.85,95,0
2023-04-20,S001,P009,Bakery,10,82.15,821.5,103,0
2023-04-20,S001,P002,Dairy,5,64.01,320.05,142,0
2023-04-20,S001,P014,Snacks,7,42.43,297.01,183,1
2023-04-20,S001,P011,Snacks,12,69.67,836.04,114,0
2023-04-20,S001,P005,Beverages,15,50.64,759.6,296,0
2023-04-20,S002,P004,Dairy,14,78.06,1092.84,271,0
2023-04-20,S002,P012,Snacks,9,24.9,224.1,243,0
2023-04-20,S002,P003,Beverages,13,53.87,700.31,141,1
2023-04-20,S002,P007,Beverages,10,94.53,945.3,177,0
2023-04-20,S002,P018,Dairy,11,63.15,694.65,187,1
2023-04-20,S002,P010,Bakery,6,75.51,453.06,278,1
2023-04-20,S002,P008,Bakery,9,15.86,142.74,248,0
2023-04-20,S002,P002,Snacks,7,53.91,377.37,160,0
2023-04-20,S002,P009,Beverages,6,60.17,361.02,109,0
2023-04-20,S003,P006,Snacks,10,73.43,734.3,263,0
2023-04-20,S003,P010,Dairy,8,16.99,135.92,73,0
2023-04-20,S003,P002,Dairy,10,59.9,599.0,256,0
2023-04-20,S003,P013,Dairy,9,64.22,577.98,282,1
2023-04-20,S003,P020,Dairy,10,97.73,977.3,150,0
2023-04-20,S003,P018,Beverages,13,95.86,1246.18,59,0
2023-04-20,S003,P014,Bakery,18,11.43,205.74,125,0
2023-04-20,S003,P009,Dairy,12,19.88,238.56,130,0
2023-04-20,S003,P017,Bakery,5,83.99,419.95,63,0
2023-04-20,S003,P015,Bakery,4,78.81,315.24,67,0
2023-04-20,S003,P008,Dairy,16,86.48,1383.68,111,0
2023-04-20,S003,P011,Bakery,11,42.97,472.67,78,0
2023-04-20,S003,P019,Snacks,7,13.66,95.62,57,0
2023-04-20,S003,P001,Dairy,10,78.32,783.2,77,1
2023-04-20,S004,P002,Snacks,8,81.97,655.76,221,0
2023-04-20,S004,P011,Snacks,6,27.25,163.5,187,1
2023-04-20,S004,P010,Dairy,2,72.79,145.58,238,0
2023-04-20,S004,P016,Beverages,12,10.66,127.92,87,0
2023-04-20,S004,P019,Snacks,9,26.84,241.56,227,0
2023-04-20,S004,P009,Dairy,10,83.71,837.1,174,0
2023-04-20,S004,P007,Snacks,6,38.09,228.54,152,0
2023-04-20,S004,P008,Bakery,11,26.82,295.02,213,0
2023-04-20,S004,P012,Snacks,11,81.25,893.75,153,0
2023-04-20,S004,P013,Bakery,13,36.63,476.19,184,0
2023-04-20,S005,P005,Dairy,6,35.23,211.38,235,0
2023-04-20,S005,P016,Dairy,9,24.21,217.89,234,0
2023-04-20,S005,P001,Snacks,9,91.49,823.41,237,0
2023-04-20,S005,P006,Beverages,10,60.0,600.0,78,1
2023-04-20,S005,P015,Bakery,11,94.35,1037.85,286,1
2023-04-20,S005,P014,Bakery,9,92.07,828.63,108,0
2023-04-20,S005,P010,Snacks,8,68.72,549.76,156,1
2023-04-20,S005,P019,Bakery,8,70.0,560.0,224,0
2023-04-20,S005,P007,Beverages,7,40.94,286.58,219,0
2023-04-21,S001,P015,Beverages,10,55.26,552.6,257,0
2023-04-21,S001,P004,Beverages,10,33.49,334.9,71,0
2023-04-21,S001,P001,Dairy,3,67.47,202.41,71,0
2023-04-21,S001,P018,Beverages,12,36.92,443.04,130,0
2023-04-21,S001,P014,Snacks,10,31.34,313.4,62,1
2023-04-21,S001,P010,Beverages,13,64.76,841.88,108,0
2023-04-21,S001,P008,Snacks,4,20.17,80.68,110,0
2023-04-21,S001,P005,Dairy,13,17.77,231.01,217,0
2023-04-21,S001,P007,Bakery,8,79.85,638.8,239,1
2023-04-21,S001,P013,Dairy,6,98.32,589.92,98,0
2023-04-21,S002,P008,Snacks,8,62.14,497.12,124,1
2023-04-21,S002,P015,Bakery,18,72.86,1311.48,126,1
2023-04-21,S002,P018,Beverages,12,34.59,415.08,104,0
2023-04-21,S002,P002,Bakery,14,38.33,536.62,64,0
2023-04-21,S002,P012,Bakery,15,71.78,1076.7,213,1
2023-04-21,S003,P006,Bakery,5,63.44,317.2,187,0
2023-04-21,S003,P019,Snacks,6,89.63,537.78,220,0
2023-04-21,S003,P010,Beverages,15,52.58,788.7,97,0
2023-04-21,S003,P020,Bakery,8,73.77,590.16,253,0
2023-04-21,S003,P018,Snacks,6,31.89,191.34,242,0
2023-04-21,S003,P013,Bakery,7,88.78,621.46,295,0
2023-04-21,S003,P009,Beverages,11,36.53,401.83,248,0
2023-04-21,S003,P008,Dairy,11,33.67,370.37,245,1
2023-04-21,S003,P004,Bakery,10,15.0,150.0,244,0
2023-04-21,S003,P001,Snacks,11,52.46,577.06,195,0
2023-04-21,S003,P002,Snacks,5,84.84,424.2,148,0
2023-04-21,S003,P003,Dairy,13,68.07,884.91,188,0
2023-04-21,S003,P012,Snacks,6,67.84,407.04,179,1
2023-04-21,S004,P012,Dairy,12,85.3,1023.6,211,0
2023-04-21,S004,P013,Beverages,15,29.95,449.25,115,0
2023-04-21,S004,P004,Dairy,12,68.59,823.08,157,0
2023-04-21,S004,P009,Beverages,11,38.16,419.76,187,0
2023-04-21,S004,P005,Beverages,12,53.29,639.48,132,0
2023-04-21,S004,P010,Snacks,10,48.26,482.6,73,0
2023-04-21,S004,P019,Snacks,12,52.5,630.0,151,0
2023-04-21,S004,P020,Beverages,6,52.14,312.84,85,0
2023-04-21,S004,P017,Bakery,5,36.86,184.3,187,0
2023-04-21,S004,P008,Bakery,14,75.05,1050.7,106,0
2023-04-21,S004,P011,Bakery,9,33.02,297.18,249,1
2023-04-21,S004,P001,Bakery,10,26.55,265.5,200,0
2023-04-21,S005,P011,Bakery,8,61.73,493.84,165,0
2023-04-21,S005,P003,Beverages,11,45.32,498.52,272,0
2023-04-21,S005,P019,Bakery,10,12.11,121.1,82,0
2023-04-21,S005,P009,Snacks,8,13.36,106.88,291,1
2023-04-21,S005,P013,Beverages,10,68.94,689.4,163,0
2023-04-21,S005,P014,Bakery,14,27.16,380.24,278,0
2023-04-21,S005,P006,Bakery,8,11.9,95.2,197,0
2023-04-21,S005,P010,Dairy,14,57.89,810.46,251,0
2023-04-21,S005,P005,Beverages,12,67.41,808.92,261,0
2023-04-21,S005,P018,Bakery,11,83.72,920.92,123,0
2023-04-21,S005,P016,Dairy,9,40.37,363.33,162,0
2023-04-22,S001,P011,Bakery,10,66.01,660.1,243,0
2023-04-22,S001,P002,Beverages,9,16.43,147.87,185,1
2023-04-22,S001,P008,Beverages,8,12.04,96.32,166,0
2023-04-22,S001,P020,Snacks,8,94.98,759.84,222,0
2023-04-22,S001,P004,Dairy,11,61.13,672.43,231,0
2023-04-22,S001,P006,Snacks,10,50.63,506.3,141,0
2023-04-22,S002,P004,Snacks,14,23.95,335.3,258,0
2023-04-22,S002,P010,Snacks,12,49.93,599.16,136,0
2023-04-22,S002,P005,Dairy,18,87.03,1566.54,144,0
2023-04-22,S002,P003,Snacks,14,95.27,1333.78,99,0
2023-04-22,S002,P014,Snacks,8,71.08,568.64,74,0
2023-04-22,S002,P007,Dairy,8,29.31,234.48,191,0
2023-04-22,S002,P017,Dairy,12,46.32,555.84,218,1
2023-04-22,S002,P008,Beverages,6,71.52,429.12,201,0
2023-04-22,S002,P001,Snacks,9,79.2,712.8,127,0
2023-04-22,S002,P018,Beverages,10,21.88,218.8,145,0
2023-04-22,S002,P019,Bakery,17,52.67,895.39,175,0
2023-04-22,S002,P012,Bakery,15,55.91,838.65,50,0
2023-04-22,S003,P006,Snacks,8,67.88,543.04,52,0
2023-04-22,S003,P010,Bakery,13,51.89,674.57,185,0
2023-04-22,S003,P008,Beverages,11,15.74,173.14,204,0
2023-04-22,S003,P007,Bakery,7,23.18,162.26,291,1
2023-04-22,S003,P004,Dairy,10,65.52,655.2,51,0
2023-04-22,S003,P012,Beverages,10,48.36,483.6,269,0
2023-04-22,S003,P017,Beverages,12,89.04,1068.48,214,0
2023-04-22,S003,P011,Snacks,12,54.37,652.44,181,0
2023-04-22,S003,P016,Bakery,10,56.94,569.4,64,0
2023-04-22,S003,P019,Beverages,6,95.17,571.02,115,0
2023-04-22,S003,P009,Bakery,11,63.03,693.33,70,0
2023-04-22,S004,P004,Bakery,12,23.13,277.56,285,0
2023-04-22,S004,P018,Beverages,7,78.05,546.35,253,0
2023-04-22,S004,P019,Dairy,3,82.54,247.62,103,0
2023-04-22,S004,P017,Bakery,12,58.35,700.2,175,1
2023-04-22,S004,P011,Bakery,14,91.43,1280.02,56,0
2023-04-22,S004,P001,Dairy,13,95.09,1236.17,187,0
2023-04-22,S004,P020,Bakery,17,52.48,892.16,120,0
2023-04-22,S005,P006,Beverages,10,32.83,328.3,66,1
2023-04-22,S005,P007,Beverages,12,56.52,678.24,168,0
2023-04-22,S005,P002,Dairy,11,31.2,343.2,85,0
2023-04-22,S005,P005,Beverages,5,29.9,149.5,286,1
2023-04-22,S005,P003,Beverages,11,42.87,471.57,266,0
2023-04-23,S001,P010,Dairy,10,52.9,529.0,69,0
2023-04-23,S001,P006,Bakery,12,80.2,962.4,278,0
2023-04-23,S001,P018,Bakery,16,77.28,1236.48,100,0
2023-04-23,S001,P009,Snacks,15,48.49,727.35,190,0
2023-04-23,S001,P005,Snacks,14,22.81,319.34,148,1
2023-04-23,S001,P004,Bakery,7,34.42,240.94,276,0
2023-04-23,S001,P014,Dairy,11,68.75,756.25,233,1
2023-04-23,S001,P017,Snacks,10,84.12,841.2,53,0
2023-04-23,S002,P011,Dairy,11,64.84,713.24,178,1
2023-04-23,S002,P006,Beverages,9,85.47,769.23,223,0
2023-04-23,S002,P014,Beverages,8,43.63,349.04,241,0
2023-04-23,S002,P010,Beverages,11,43.35,476.85,103,0
2023-04-23,S002,P005,Beverages,13,75.52,981.76,167,0
2023-04-23,S003,P019,Snacks,8,92.22,737.76,88,0
2023-04-23,S003,P006,Beverages,5,78.63,393.15,127,0
2023-04-23,S003,P016,Bakery,2,94.26,188.52,141,0
2023-04-23,S003,P020,Beverages,8,89.58,716.64,175,1
2023-04-23,S003,P007,Snacks,10,84.91,849.1,81,0
2023-04-23,S003,P018,Dairy,10,87.22,872.2,239,0
2023-04-23,S003,P002,Dairy,9,50.99,458.91,183,0
2023-04-23,S004,P012,Snacks,11,19.84,218.24,161,0
2023-04-23,S004,P018,Dairy,8,73.4,587.2,60,1
2023-04-23,S004,P004,Snacks,5,64.64,323.2,71,0
2023-04-23,S004,P006,Dairy,11,80.32,883.52,268,1
2023-04-23,S004,P005,Snacks,11,58.9,647.9,108,0
2023-04-23,S004,P020,Dairy,6,82.79,496.74,152,0
2023-04-23,S005,P014,Dairy,12,67.21,806.52,217,0
2023-04-23,S005,P003,Snacks,9,84.21,757.89,243,0
2023-04-23,S005,P011,Bakery,10,43.1,431.0,281,0
2023-04-23,S005,P001,Dairy,10,31.18,311.8,266,1
2023-04-23,S005,P008,Beverages,9,61.55,553.95,282,0
2023-04-23,S005,P012,Dairy,5,44.61,223.05,161,1
2023-04-24,S001,P016,Beverages,7,90.99,636.93,207,0
2023-04-24,S001,P006,Snacks,12,99.08,1188.96,261,0
2023-04-24,S001,P009,Bakery,21,56.95,1195.95,238,1
2023-04-24,S001,P012,Bakery,9,13.94,125.46,171,0
2023-04-24,S001,P015,Dairy,10,43.2,432.0,272,0
2023-04-24,S001,P014,Snacks,3,41.95,125.85,190,0
2023-04-24,S001,P010,Beverages,10,60.21,602.1,277,0
2023-04-24,S001,P019,Bakery,10,55.3,553.0,153,0
2023-04-24,S002,P013,Snacks,18,84.75,1525.5,295,0
2023-04-24,S002,P014,Dairy,14,38.52,539.28,234,0
2023-04-24,S002,P002,Dairy,7,78.29,548.03,54,0
2023-04-24,S002,P007,Bakery,16,87.36,1397.76,224,0
2023-04-24,S002,P006,Dairy,8,73.39,587.12,79,0
2023-04-24,S002,P003,Bakery,12,74.6,895.2,206,0
2023-04-24,S002,P017,Beverages,12,69.37,832.44,229,1
2023-04-24,S002,P020,Bakery,11,99.46,1094.06,202,0
2023-04-24,S002,P001,Snacks,11,41.15,452.65,293,0
2023-04-24,S002,P008,Beverages,5,16.85,84.25,64,0
2023-04-24,S002,P015,Dairy,14,15.34,214.76,282,1
2023-04-24,S002,P009,Dairy,8,91.84,734.72,56,0
2023-04-24,S002,P010,Beverages,13,17.02,221.26,209,0
2023-04-24,S002,P011,Bakery,16,59.82,957.12,119,0
2023-04-24,S003,P006,Dairy,7,67.81,474.67,233,0
2023-04-24,S003,P017,Bakery,18,43.84,789.12,187,0
2023-04-24,S003,P011,Bakery,10,28.95,289.5,161,0
2023-04-24,S003,P004,Beverages,6,94.15,564.9,144,1
2023-04-24,S003,P016,Beverages,6,97.67,586.02,59,0
2023-04-24,S003,P014,Dairy,17,56.6,962.2,212,0
2023-04-24,S003,P010,Dairy,10,95.99,959.9,299,0
2023-04-24,S003,P015,Snacks,7,70.88,496.16,276,0
2023-04-24,S004,P016,Snacks,9,15.83,142.47,163,0
2023-04-24,S004,P019,Beverages,8,40.1,320.8,152,0
2023-04-24,S004,P013,Bakery,6,54.78,328.68,57,0
2023-04-24,S004,P001,Beverages,7,36.75,257.25,101,1
2023-04-24,S004,P002,Snacks,10,96.01,960.1,105,0
2023-04-24,S004,P007,Beverages,11,77.46,852.06,184,0
2023-04-24,S004,P006,Beverages,12,46.64,559.68,293,0
2023-04-24,S004,P010,Beverages,11,67.16,738.76,119,0
